manifest,subject,content_type,item_id,file_path,lesson,tags,status
expected-content,physics-2,note,physics-2-wave-optics,content/physics-2/notes/physics-2-wave-optics.md,wave-optics,wave|optics,MATCHED
expected-content,physics-2,note,physics-2-modern-physics-special-relativity,content/physics-2/notes/physics-2-modern-physics-special-relativity.md,modern-physics-special-relativity,modern|physics|special|relativity,MATCHED
expected-content,physics-2,note,physics-2-modern-physics-quantum-and-nuclear,content/physics-2/notes/physics-2-modern-physics-quantum-and-nuclear.md,modern-physics-quantum-and-nuclear,modern|physics|quantum|nuclear,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0001,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0001.json,electrostatics-charge-and-coulomb-law,charge|quantization|conservation,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0002,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0002.json,electrostatics-charge-and-coulomb-law,conductors|vs|insulators,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0003,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0003.json,electrostatics-charge-and-coulomb-law,charging|by|friction|conduction|induction,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0004,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0004.json,electrostatics-charge-and-coulomb-law,polarization,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0005,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0005.json,electrostatics-charge-and-coulomb-law,coulomb|law,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0006,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0006.json,electrostatics-charge-and-coulomb-law,superposition|forces,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0007,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0007.json,electrostatics-charge-and-coulomb-law,electric|field|definition,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0008,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0008.json,electrostatics-charge-and-coulomb-law,field|point|charge,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0009,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0009.json,electrostatics-charge-and-coulomb-law,field|multiple|charges|by|component,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0010,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0010.json,electrostatics-charge-and-coulomb-law,field|lines|their|rules,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0011,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0011.json,electrostatics-charge-and-coulomb-law,field|continuous|distributions|qualitatively,MATCHED
expected-content,physics-2,question,physics-2-electrostatics-charge-and-coulomb-law-0012,content/physics-2/questions/physics-2-electrostatics-charge-and-coulomb-law-0012.json,electrostatics-charge-and-coulomb-law,charge|quantization|conservation,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0001,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0001.json,electric-potential-and-potential-energy,electric|potential|energy|charge|pair,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0002,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0002.json,electric-potential-and-potential-energy,electric|potential|as|energy|per|charge,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0003,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0003.json,electric-potential-and-potential-energy,potential|difference|its|path|independence,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0004,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0004.json,electric-potential-and-potential-energy,equipotential|surfaces|their|relation|field|lin,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0005,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0005.json,electric-potential-and-potential-energy,uniform|field|relation|between|potential,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0006,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0006.json,electric-potential-and-potential-energy,potential|point|charges|by|superposition,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0007,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0007.json,electric-potential-and-potential-energy,dipole|potential,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0008,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0008.json,electric-potential-and-potential-energy,electron|volt,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0009,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0009.json,electric-potential-and-potential-energy,work|done|moving|charge,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0010,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0010.json,electric-potential-and-potential-energy,electric|potential|energy|charge|pair,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0011,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0011.json,electric-potential-and-potential-energy,electric|potential|as|energy|per|charge,MATCHED
expected-content,physics-2,question,physics-2-electric-potential-and-potential-energy-0012,content/physics-2/questions/physics-2-electric-potential-and-potential-energy-0012.json,electric-potential-and-potential-energy,potential|difference|its|path|independence,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0001,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0001.json,gauss-law-and-electric-flux,electric|flux|definition|angle|factor,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0002,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0002.json,gauss-law-and-electric-flux,gauss|law|statement,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0003,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0003.json,gauss-law-and-electric-flux,choosing|gaussian|surface,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0004,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0004.json,gauss-law-and-electric-flux,spherical|cylindrical|planar|symmetry|results,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0005,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0005.json,gauss-law-and-electric-flux,field|inside|outside|charged|conductor,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0006,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0006.json,gauss-law-and-electric-flux,charge|residing|on|surface,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0007,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0007.json,gauss-law-and-electric-flux,field|inside|cavity,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0008,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0008.json,gauss-law-and-electric-flux,shielding|faraday|cage,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0009,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0009.json,gauss-law-and-electric-flux,electric|flux|definition|angle|factor,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0010,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0010.json,gauss-law-and-electric-flux,gauss|law|statement,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0011,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0011.json,gauss-law-and-electric-flux,choosing|gaussian|surface,MATCHED
expected-content,physics-2,question,physics-2-gauss-law-and-electric-flux-0012,content/physics-2/questions/physics-2-gauss-law-and-electric-flux-0012.json,gauss-law-and-electric-flux,spherical|cylindrical|planar|symmetry|results,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0001,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0001.json,capacitance-and-dielectrics,capacitance|definition,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0002,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0002.json,capacitance-and-dielectrics,parallel|plate|capacitance|geometry,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0003,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0003.json,capacitance-and-dielectrics,energy|stored|density,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0004,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0004.json,capacitance-and-dielectrics,capacitors|series|parallel|how|formulas,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0005,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0005.json,capacitance-and-dielectrics,dielectric|constant,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0006,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0006.json,capacitance-and-dielectrics,effect|dielectric|on|field|capacitance|stored,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0007,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0007.json,capacitance-and-dielectrics,breakdown,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0008,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0008.json,capacitance-and-dielectrics,capacitance|definition,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0009,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0009.json,capacitance-and-dielectrics,parallel|plate|capacitance|geometry,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0010,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0010.json,capacitance-and-dielectrics,energy|stored|density,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0011,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0011.json,capacitance-and-dielectrics,capacitors|series|parallel|how|formulas,MATCHED
expected-content,physics-2,question,physics-2-capacitance-and-dielectrics-0012,content/physics-2/questions/physics-2-capacitance-and-dielectrics-0012.json,capacitance-and-dielectrics,dielectric|constant,MATCHED
expected-content,physics-2,question,physics-2-current-and-resistance-0001,content/physics-2/questions/physics-2-current-and-resistance-0001.json,current-and-resistance,current|definition|conventional|direction,MATCHED
expected-content,physics-2,question,physics-2-current-and-resistance-0002,content/physics-2/questions/physics-2-current-and-resistance-0002.json,current-and-resistance,current|density|drift|velocity,MATCHED
expected-content,physics-2,question,physics-2-current-and-resistance-0003,content/physics-2/questions/physics-2-current-and-resistance-0003.json,current-and-resistance,ohm|law|ohmic|vs|nonohmic|materials,MATCHED
expected-content,physics-2,question,physics-2-current-and-resistance-0004,content/physics-2/questions/physics-2-current-and-resistance-0004.json,current-and-resistance,resistance|resistivity|geometry,MATCHED
expected-content,physics-2,question,physics-2-current-and-resistance-0005,content/physics-2/questions/physics-2-current-and-resistance-0005.json,current-and-resistance,temperature|dependence|resistivity,MATCHED
expected-content,physics-2,question,physics-2-current-and-resistance-0006,content/physics-2/questions/physics-2-current-and-resistance-0006.json,current-and-resistance,electrical|power|three|equivalent|forms,MATCHED
expected-content,physics-2,question,physics-2-current-and-resistance-0007,content/physics-2/questions/physics-2-current-and-resistance-0007.json,current-and-resistance,emf|terminal|voltage,MATCHED
expected-content,physics-2,question,physics-2-current-and-resistance-0008,content/physics-2/questions/physics-2-current-and-resistance-0008.json,current-and-resistance,internal|resistance,MATCHED
